,ground_truth,finetune_1,finetune_2,finetune_3,finetune_5,finetune_10,famnet_1,famnet_2,famnet_3,famnet_4,famnet_5,famnet_6,famnet_7,finetune_20,finetune_30,finetune_40,finetune_50,finetune_60,finetune_70
tile_202.jpg,3,3,3,3,3,3,8.854219436645508,8.753154754638672,9.40623950958252,9.567489624023438,9.890714645385742,9.696273803710938,9.680366516113281,3,4,4,4,3,4
tile_232.jpg,4,7,7,4,7,5,15.007381439208984,13.413127899169922,14.513022422790527,13.922466278076172,14.85190200805664,14.822906494140625,14.638511657714844,7,5,7,5,4,7
tile_235.jpg,4,6,4,3,5,4,10.333158493041992,9.0906982421875,8.807310104370117,9.271440505981445,10.269493103027344,10.022165298461914,10.01671314239502,4,4,4,4,4,4
tile_256.jpg,2,1,2,3,2,3,4.817802429199219,3.5346202850341797,3.0817947387695312,3.3042964935302734,3.6946070194244385,3.6406993865966797,3.4138975143432617,2,3,2,3,2,3
tile_265.jpg,1,1,1,1,1,1,6.806330680847168,5.478392601013184,5.859066009521484,6.101096153259277,6.677291393280029,6.502577304840088,6.313175201416016,1,2,2,1,1,1
tile_284.jpg,3,3,4,4,4,4,9.50981330871582,8.412435531616211,9.287359237670898,8.803752899169922,9.696866035461426,9.665586471557617,9.776981353759766,4,4,4,4,4,4
tile_29.jpg,0,0,0,0,0,0,0.023461945354938507,0.012699835002422333,0.08088923245668411,0.06986529380083084,0.5968700647354126,0.49768775701522827,0.43108126521110535,0,0,0,0,0,0
tile_332.jpg,2,9,5,4,5,5,13.496773719787598,12.538113594055176,14.19549560546875,12.84800910949707,13.329480171203613,13.106382369995117,13.05178451538086,5,6,5,5,4,6
tile_363.jpg,8,9,10,10,8,8,22.005393981933594,21.54439353942871,21.23085594177246,20.226652145385742,20.44536590576172,20.748106002807617,21.072376251220703,11,8,8,8,8,11
tile_382.jpg,3,3,3,3,3,3,11.280037879943848,9.950663566589355,9.348987579345703,9.742510795593262,10.297155380249023,10.435778617858887,10.475898742675781,3,3,3,3,3,3
tile_43.jpg,0,0,0,0,0,0,0.0031459832098335028,0.0027146278880536556,0.03787911683320999,0.032238081097602844,0.7130317091941833,0.5941931009292603,0.5162943601608276,0,0,0,0,0,0
tile_449.jpg,2,2,1,1,2,1,10.579730987548828,9.725504875183105,9.895532608032227,9.830196380615234,9.726324081420898,9.532075881958008,9.430943489074707,4,4,2,4,3,4
tile_450.jpg,5,5,5,5,5,5,12.594961166381836,11.06256103515625,12.732050895690918,12.094549179077148,12.184727668762207,12.052462577819824,12.198373794555664,5,5,5,5,5,5
tile_456.jpg,1,1,1,1,1,1,6.98212194442749,6.5521745681762695,6.9857177734375,6.565654277801514,6.496599197387695,6.100868225097656,6.530089378356934,1,1,1,1,1,1
tile_460.jpg,4,5,8,5,6,7,15.150918960571289,14.460646629333496,15.177732467651367,13.700969696044922,14.255239486694336,14.373748779296875,14.722594261169434,7,7,7,7,7,7
tile_489.jpg,7,6,7,7,7,7,16.355661392211914,15.70257568359375,17.25887680053711,15.834627151489258,16.482192993164062,16.337059020996094,16.240463256835938,8,7,8,8,8,8
tile_517.jpg,8,11,10,7,7,8,19.342479705810547,19.673734664916992,19.902462005615234,18.110553741455078,18.597618103027344,18.535507202148438,18.68966293334961,8,8,8,10,8,10
tile_554.jpg,6,11,8,5,6,9,17.734451293945312,15.423748016357422,15.905684471130371,15.317569732666016,15.804285049438477,15.98940372467041,15.848278999328613,7,7,6,6,6,7
tile_562.jpg,1,1,1,1,1,1,3.1956727504730225,3.0170648097991943,3.632659673690796,3.5099539756774902,4.170450687408447,3.9158055782318115,3.832016944885254,1,1,1,1,1,1
tile_571.jpg,4,3,4,4,4,4,11.842864036560059,10.611791610717773,11.362823486328125,11.080686569213867,12.57366943359375,12.485294342041016,12.386775970458984,5,5,5,5,5,5
tile_588.jpg,8,7,8,7,7,6,16.809158325195312,15.742921829223633,15.778036117553711,15.47096061706543,15.358339309692383,15.49317455291748,15.41834831237793,6,7,8,6,6,6
tile_591.jpg,8,8,8,8,7,7,22.86445426940918,19.252277374267578,19.36209487915039,17.41204071044922,17.845943450927734,18.05265235900879,17.960186004638672,8,8,11,8,8,10
tile_604.jpg,5,5,5,5,5,6,20.100675582885742,20.44412612915039,20.205612182617188,18.99198341369629,19.065364837646484,19.288101196289062,20.129140853881836,6,6,6,6,6,6
tile_613.jpg,10,8,8,6,7,6,17.801111221313477,18.32659912109375,18.23233985900879,17.52663803100586,17.627479553222656,17.687166213989258,18.340373992919922,7,6,7,8,6,7
tile_670.jpg,5,6,5,5,5,6,16.402297973632812,14.87788200378418,16.105419158935547,14.906444549560547,15.710125923156738,15.716240882873535,15.379190444946289,6,6,6,7,6,6
tile_687.jpg,9,9,9,9,9,9,20.582069396972656,19.150577545166016,18.731460571289062,18.180767059326172,18.214641571044922,18.514453887939453,18.926246643066406,9,9,9,9,9,9
tile_702.jpg,7,5,6,6,5,6,15.393142700195312,14.713849067687988,14.418155670166016,13.2343168258667,13.276712417602539,13.729696273803711,14.14754581451416,8,7,7,7,6,7
tile_716.jpg,17,17,16,16,15,17,27.565448760986328,27.185646057128906,28.231090545654297,26.264556884765625,26.518531799316406,26.462539672851562,26.831953048706055,17,14,16,16,18,22
tile_726.jpg,17,14,15,16,13,15,26.940372467041016,27.396196365356445,27.188798904418945,24.82219696044922,24.495616912841797,24.792987823486328,25.57086181640625,18,16,19,17,18,18
tile_730.jpg,17,13,16,16,12,14,34.875667572021484,35.29399108886719,34.96339797973633,31.946393966674805,31.39210319519043,31.969379425048828,32.28927993774414,16,17,16,18,16,16
tile_736.jpg,10,10,12,10,10,10,29.06737518310547,27.897506713867188,27.842750549316406,25.416717529296875,24.828460693359375,25.47051239013672,26.09334945678711,11,11,9,11,11,11
tile_743.jpg,6,6,6,6,5,5,13.89484977722168,13.394305229187012,13.274961471557617,12.763431549072266,12.87283706665039,13.000177383422852,13.353924751281738,5,6,6,6,6,7
tile_808.jpg,13,6,11,11,8,9,20.467247009277344,18.467872619628906,18.467388153076172,17.600812911987305,17.289165496826172,17.382678985595703,17.764240264892578,12,13,12,13,12,13
tile_831.jpg,16,14,14,12,11,13,22.378219604492188,22.74506950378418,23.121810913085938,22.306758880615234,22.75267791748047,22.887741088867188,23.170570373535156,16,14,17,15,16,15
tile_841.jpg,14,8,13,14,12,12,29.05655860900879,27.397825241088867,27.716209411621094,25.609806060791016,24.94915771484375,25.594905853271484,25.547405242919922,13,13,13,13,13,14
tile_886.jpg,12,4,3,4,1,5,25.236759185791016,25.77824592590332,25.342052459716797,23.100801467895508,23.032440185546875,23.339908599853516,24.134199142456055,8,9,10,9,9,11
tile_903.jpg,8,8,10,6,9,11,15.224964141845703,14.542333602905273,14.841636657714844,13.995306015014648,13.970638275146484,14.026199340820312,14.182345390319824,11,8,12,11,9,9
tile_923.jpg,3,0,0,0,0,0,8.902783393859863,7.701606750488281,7.85584831237793,6.986222743988037,7.194940567016602,7.173999309539795,7.68548583984375,2,1,3,3,1,2
tile_97.jpg,1,1,1,1,1,1,5.5964531898498535,5.748275279998779,5.8412346839904785,5.847587585449219,5.847678184509277,5.744600296020508,6.228560447692871,1,1,1,2,1,2
tile_111.jpg,1,3,3,1,1,1,3.596996784210205,3.0371532440185547,3.556924819946289,3.0266778469085693,4.069291114807129,3.9486136436462402,3.711230516433716,1,1,1,1,1,1
tile_162.jpg,2,3,3,2,2,2,8.152057647705078,6.997147560119629,6.6946940422058105,6.700621128082275,7.722593784332275,7.7564568519592285,7.7237348556518555,2,2,2,2,2,3
tile_206.jpg,2,4,4,3,4,3,7.900542259216309,7.330584526062012,9.228035926818848,8.76446533203125,10.401145935058594,9.975717544555664,9.786100387573242,3,5,4,3,3,3
tile_216.jpg,4,5,3,4,5,4,13.139711380004883,10.521400451660156,11.183507919311523,10.796395301818848,12.39441204071045,12.189483642578125,11.848151206970215,6,5,4,4,4,4
tile_239.jpg,4,5,5,3,4,4,10.250898361206055,9.896747589111328,10.83230972290039,10.550050735473633,10.644229888916016,10.480081558227539,10.458209991455078,4,4,7,4,4,4
tile_244.jpg,1,1,1,1,1,1,2.504096508026123,2.1980953216552734,2.4687182903289795,2.68315052986145,3.6922097206115723,3.635622024536133,3.504164218902588,1,1,1,1,1,1
tile_255.jpg,7,9,9,6,7,7,20.49341583251953,17.90371322631836,20.26294708251953,19.07581329345703,20.566774368286133,20.749736785888672,20.352710723876953,6,6,7,7,6,8
tile_275.jpg,4,4,4,5,4,5,9.4235258102417,9.18570327758789,10.87884521484375,10.534839630126953,10.75080394744873,10.415705680847168,10.539325714111328,4,4,5,5,5,6
tile_387.jpg,12,10,12,11,14,12,21.78955841064453,20.304399490356445,21.83852767944336,20.180105209350586,19.810279846191406,19.711225509643555,20.30858612060547,12,11,11,13,13,16
tile_394.jpg,5,7,6,5,5,5,14.456804275512695,13.531566619873047,13.909740447998047,14.143718719482422,13.931343078613281,13.803325653076172,13.970203399658203,5,5,5,6,6,6
tile_488.jpg,5,3,4,4,4,4,11.733085632324219,11.033918380737305,11.366687774658203,10.896629333496094,10.729132652282715,10.720478057861328,10.763856887817383,5,5,5,5,5,5
tile_524.jpg,4,6,5,5,5,5,9.267807006835938,9.523755073547363,9.924339294433594,9.619512557983398,10.003841400146484,9.790935516357422,10.259076118469238,5,5,6,4,4,5
tile_556.jpg,2,2,2,2,2,2,7.5069732666015625,6.437002182006836,6.171727180480957,5.984885215759277,7.0622639656066895,7.130119800567627,6.905861854553223,2,2,2,2,2,2
tile_577.jpg,10,9,10,6,10,8,20.85813331604004,19.061294555664062,19.943492889404297,19.056840896606445,19.03630828857422,19.487075805664062,19.708251953125,9,12,10,9,8,12
tile_641.jpg,9,9,11,13,9,10,25.759464263916016,24.446044921875,26.374252319335938,24.35336685180664,24.39193344116211,24.278688430786133,24.571826934814453,9,10,9,10,10,11
tile_668.jpg,6,6,6,6,6,6,18.559986114501953,17.76077651977539,18.03282356262207,17.2860050201416,16.93933868408203,16.7911376953125,17.015687942504883,7,6,7,6,6,7
tile_686.jpg,11,9,10,10,9,10,24.495386123657227,23.261627197265625,23.574722290039062,21.793590545654297,21.525737762451172,21.793033599853516,22.065561294555664,11,11,11,11,10,11
tile_699.jpg,15,12,15,14,11,13,29.9517822265625,28.967538833618164,29.233848571777344,26.608797073364258,26.502212524414062,26.753707885742188,27.30463981628418,16,15,15,16,16,16
tile_742.jpg,5,5,5,4,4,4,11.64672565460205,9.809979438781738,10.412947654724121,9.62540340423584,10.306873321533203,10.16670036315918,10.258842468261719,4,4,4,4,5,5
tile_798.jpg,11,10,11,11,10,11,23.766632080078125,21.927629470825195,22.033855438232422,21.121891021728516,21.88802719116211,22.19222068786621,22.187999725341797,11,11,11,12,11,11
tile_802.jpg,15,11,15,12,11,13,27.649620056152344,26.413333892822266,27.32213020324707,24.063400268554688,23.43292999267578,23.620576858520508,24.38088607788086,14,14,14,14,15,14
tile_827.jpg,22,18,19,17,22,20,32.98615646362305,31.59281349182129,31.707612991333008,28.766082763671875,28.06365966796875,28.080965042114258,28.559223175048828,21,19,26,22,20,22
tile_876.jpg,12,7,11,11,6,7,22.528488159179688,22.138072967529297,22.047012329101562,20.102558135986328,19.95846939086914,20.367412567138672,20.890506744384766,12,11,12,10,12,12
tile_892.jpg,6,8,4,5,8,6,13.982965469360352,13.640857696533203,13.471463203430176,12.295170783996582,12.287235260009766,12.437081336975098,12.727511405944824,10,8,11,10,6,9
tile_911.jpg,3,2,4,3,3,3,6.738394737243652,7.231820106506348,6.865857124328613,6.4939141273498535,6.2414374351501465,6.053502082824707,6.642138481140137,4,4,4,4,4,4
tile_104.jpg,1,1,1,1,1,1,4.383113384246826,4.018376350402832,4.112804412841797,4.331071853637695,4.567465782165527,4.528267860412598,4.573321342468262,1,1,1,1,1,1
tile_108.jpg,2,4,3,2,3,4,11.505716323852539,10.229092597961426,9.82856559753418,10.231552124023438,11.47365665435791,11.615116119384766,11.547514915466309,3,3,4,3,2,5
tile_118.jpg,0,0,0,0,0,0,1.6907514333724976,1.6002113819122314,1.834115982055664,1.8554412126541138,2.321218490600586,2.0386667251586914,2.044084072113037,0,0,0,1,0,0
tile_13.jpg,1,1,1,1,1,1,3.617204189300537,2.9600307941436768,3.401822328567505,3.608074903488159,4.614910125732422,4.308648109436035,4.208817005157471,1,1,1,1,1,2
tile_134.jpg,3,4,5,4,4,4,12.091870307922363,11.257112503051758,11.559698104858398,11.079305648803711,11.018138885498047,11.03207015991211,10.903249740600586,5,4,5,5,4,4
tile_138.jpg,4,7,6,5,4,4,15.42716121673584,14.859392166137695,15.544629096984863,14.785318374633789,15.46496868133545,15.42440128326416,15.422530174255371,4,4,6,6,5,6
tile_151.jpg,0,0,0,0,0,0,3.277273654937744,2.7541327476501465,2.549975872039795,2.7064695358276367,3.1676888465881348,2.8788185119628906,2.8143458366394043,1,0,1,1,0,1
tile_152.jpg,1,3,2,1,1,1,4.865546703338623,3.780428171157837,4.560037612915039,4.068428993225098,4.416203498840332,4.312402725219727,4.062938690185547,1,1,1,1,1,1
tile_157.jpg,5,5,4,3,6,4,13.418692588806152,11.833667755126953,13.945337295532227,12.517258644104004,12.813911437988281,12.636392593383789,12.39498519897461,4,4,4,5,4,4
tile_168.jpg,4,6,6,6,5,5,13.294210433959961,12.993122100830078,14.5648193359375,13.407623291015625,14.12167739868164,14.149192810058594,13.772879600524902,5,5,4,5,5,5
tile_171.jpg,0,0,0,0,0,0,0.022044794633984566,0.011411895975470543,0.12126123160123825,0.10340780764818192,0.8754032850265503,0.7295241355895996,0.6308655738830566,0,0,0,0,0,0
tile_183.jpg,4,4,4,3,5,4,10.740535736083984,9.85494327545166,10.943510055541992,10.970911979675293,11.713982582092285,11.611659049987793,11.466100692749023,4,4,4,4,4,4
tile_185.jpg,0,1,2,1,2,1,4.617880821228027,4.075701713562012,4.216474533081055,4.737512588500977,5.416726112365723,5.280540943145752,5.404449462890625,2,2,2,2,2,2
tile_226.jpg,1,1,1,1,1,1,3.4663283824920654,4.398398399353027,5.427387714385986,5.195764064788818,5.921807289123535,5.379173278808594,5.6464996337890625,1,1,2,1,1,1
tile_266.jpg,4,4,5,3,4,4,12.476776123046875,9.405399322509766,10.265731811523438,10.582137107849121,11.559913635253906,11.565885543823242,11.090097427368164,5,4,4,4,4,5
tile_282.jpg,5,5,5,7,6,5,19.300689697265625,17.70512580871582,18.73409652709961,18.017147064208984,17.330032348632812,17.056140899658203,17.47360610961914,6,7,6,5,5,5
tile_298.jpg,0,0,0,0,0,0,0.030907636508345604,0.01808919757604599,0.06225975230336189,0.04993671923875809,0.5408385992050171,0.45071977376937866,0.39885464310646057,0,0,0,0,0,0
tile_306.jpg,1,1,1,1,1,1,3.38401198387146,3.47046160697937,3.635004997253418,3.572326421737671,3.964679718017578,3.738129138946533,3.784864902496338,1,1,1,1,1,1
tile_320.jpg,4,5,5,4,4,5,13.533634185791016,11.998758316040039,11.605938911437988,11.103033065795898,10.840533256530762,11.113607406616211,11.66703987121582,5,4,6,5,5,5
tile_324.jpg,5,4,4,5,4,5,14.20578384399414,14.582446098327637,14.309553146362305,13.82188892364502,13.072837829589844,13.121885299682617,13.664009094238281,6,6,5,6,6,6
tile_349.jpg,4,4,4,4,4,5,11.304027557373047,10.024637222290039,11.006439208984375,10.2461519241333,10.496715545654297,10.200995445251465,10.276213645935059,4,4,4,4,4,4
tile_367.jpg,7,9,8,8,10,7,21.869585037231445,20.31618881225586,21.716793060302734,20.48910140991211,20.397716522216797,20.482032775878906,21.06528091430664,8,8,9,8,9,8
tile_374.jpg,3,3,4,5,4,4,9.793346405029297,10.416708946228027,11.60346794128418,11.412179946899414,12.049200057983398,11.394377708435059,11.868440628051758,4,5,4,4,4,4
tile_392.jpg,8,10,9,8,8,8,18.496871948242188,16.540538787841797,18.432209014892578,16.921955108642578,17.676326751708984,17.645957946777344,17.705482482910156,8,8,8,8,8,9
tile_396.jpg,4,4,6,5,4,4,13.903688430786133,12.858183860778809,13.258132934570312,12.47038459777832,12.361006736755371,12.362505912780762,12.489288330078125,4,4,4,4,4,4
tile_398.jpg,5,6,7,6,6,5,12.700189590454102,12.048659324645996,12.245269775390625,11.959268569946289,11.797703742980957,11.82754898071289,12.108827590942383,6,6,7,6,6,8
tile_417.jpg,2,2,2,1,2,2,6.365683555603027,5.877165794372559,6.061736583709717,6.249721527099609,6.937609672546387,6.5234832763671875,6.841654300689697,2,2,2,2,2,3
tile_424.jpg,5,6,7,5,6,5,11.84585189819336,11.330997467041016,12.460518836975098,11.488388061523438,11.194940567016602,10.767097473144531,10.870500564575195,6,7,6,7,7,6
tile_436.jpg,7,9,7,7,8,7,16.383281707763672,14.794694900512695,15.970672607421875,15.648653984069824,16.352489471435547,16.302993774414062,16.363117218017578,7,7,9,7,8,7
tile_439.jpg,8,6,8,6,7,8,16.417512893676758,14.99112606048584,16.60516357421875,15.341106414794922,16.679317474365234,16.541173934936523,16.1669979095459,8,7,10,9,9,9
tile_528.jpg,5,5,4,4,4,4,15.3193941116333,13.473184585571289,14.013091087341309,13.916776657104492,13.477922439575195,13.620941162109375,13.889809608459473,5,4,6,7,6,7
tile_54.jpg,1,1,1,1,2,1,4.459700584411621,4.0977983474731445,4.760340690612793,4.732122898101807,5.379952430725098,5.287101745605469,5.351897716522217,1,1,1,1,1,1
tile_549.jpg,10,12,10,9,9,9,28.545194625854492,29.343908309936523,29.320240020751953,26.477230072021484,26.127429962158203,26.586414337158203,26.84386444091797,11,10,12,10,11,11
tile_557.jpg,4,5,5,2,6,5,7.25627326965332,6.407817840576172,7.139158248901367,7.152100563049316,8.372220039367676,8.094928741455078,8.055017471313477,6,5,7,6,6,7
tile_599.jpg,4,4,4,3,3,3,10.285028457641602,9.567553520202637,11.080484390258789,10.910795211791992,12.314104080200195,12.068058013916016,11.936180114746094,4,3,4,4,4,4
tile_602.jpg,11,8,11,13,12,9,27.127281188964844,25.60150718688965,25.955162048339844,24.24783706665039,23.54852294921875,23.730873107910156,23.88047218322754,11,13,15,12,13,14
tile_616.jpg,10,8,9,8,9,9,19.88631820678711,19.786762237548828,21.175426483154297,20.05510902404785,19.62828826904297,19.703035354614258,20.147241592407227,11,9,10,10,9,10
tile_638.jpg,12,11,11,10,11,11,26.361034393310547,25.05225372314453,25.485153198242188,24.136119842529297,23.405677795410156,23.313037872314453,23.9630126953125,11,11,10,11,11,13
tile_657.jpg,15,13,12,13,15,13,31.685413360595703,31.295623779296875,30.552371978759766,28.6700439453125,27.840951919555664,27.98350715637207,28.373516082763672,16,13,15,16,13,18
tile_696.jpg,10,8,11,8,9,8,21.7269229888916,21.777626037597656,22.629833221435547,20.607118606567383,20.950231552124023,21.046907424926758,21.821897506713867,9,9,8,9,10,10
tile_701.jpg,13,13,12,10,9,10,31.730791091918945,30.461612701416016,30.746299743652344,27.95977020263672,27.471603393554688,28.044944763183594,28.648794174194336,11,12,12,11,11,15
tile_729.jpg,12,8,9,9,9,9,25.12405014038086,24.574825286865234,25.250530242919922,23.056135177612305,22.939302444458008,23.290019989013672,23.886089324951172,11,9,13,10,10,11
tile_739.jpg,14,9,14,12,11,13,21.194053649902344,20.776287078857422,21.351354598999023,20.035018920898438,19.9034481048584,20.169198989868164,20.601585388183594,15,12,15,16,14,16
tile_75.jpg,1,2,2,1,2,1,3.498422384262085,3.5641074180603027,4.487652778625488,4.71470308303833,5.558414936065674,5.4914960861206055,5.433895587921143,1,1,1,1,1,1
tile_773.jpg,13,7,11,12,8,11,26.108142852783203,26.757003784179688,26.069942474365234,23.616683959960938,23.435626983642578,23.80860137939453,24.427091598510742,13,12,12,14,13,14
tile_803.jpg,18,14,15,16,14,13,30.616172790527344,30.63485336303711,31.7803955078125,29.0562744140625,28.246414184570312,28.267822265625,28.658885955810547,15,15,16,16,16,17
tile_836.jpg,13,13,11,13,11,12,25.06271743774414,23.4793701171875,24.272356033325195,22.801528930664062,23.073497772216797,22.826473236083984,23.090303421020508,12,14,13,12,14,13
tile_848.jpg,16,14,12,13,6,11,30.12666130065918,28.42583656311035,29.55990219116211,27.02692413330078,26.959474563598633,27.406679153442383,27.8309326171875,16,16,14,20,19,19
tile_915.jpg,8,7,7,7,5,8,17.99234390258789,15.507567405700684,15.654522895812988,14.191449165344238,14.641557693481445,15.194646835327148,15.45206356048584,14,8,12,10,11,10
tile_93.jpg,2,2,3,2,2,2,10.08240032196045,10.022039413452148,10.955056190490723,10.951661109924316,10.694110870361328,10.51832103729248,10.6575288772583,2,2,2,2,2,2
tile_10.jpg,0,1,1,0,1,1,2.5384480953216553,2.1929330825805664,2.3354735374450684,2.4738552570343018,2.529958724975586,2.3797507286071777,2.408092975616455,1,1,1,1,1,1
tile_11.jpg,2,4,4,2,3,2,8.252341270446777,7.391829967498779,6.810612678527832,6.817759990692139,8.209863662719727,8.127630233764648,7.942684173583984,3,3,3,2,2,3
tile_127.jpg,2,2,4,3,3,2,7.2844743728637695,6.431819438934326,7.100889682769775,7.2111711502075195,7.76689338684082,7.523080348968506,7.414557933807373,2,2,2,2,2,2
tile_166.jpg,1,1,1,1,1,1,2.3071393966674805,2.3347008228302,3.2406115531921387,3.241643190383911,4.396185874938965,4.116590976715088,3.9499144554138184,1,1,1,1,1,1
tile_169.jpg,2,3,3,3,3,2,9.492218017578125,8.5534029006958,8.659768104553223,9.060604095458984,9.430874824523926,9.355331420898438,9.357587814331055,2,2,2,2,2,2
tile_18.jpg,2,4,4,3,5,2,4.1626458168029785,4.2321600914001465,5.383610725402832,5.271036148071289,6.573827743530273,6.3476033210754395,6.449211597442627,3,3,3,4,3,5
tile_224.jpg,2,2,3,2,3,2,5.092144012451172,4.269864082336426,4.602838039398193,4.964426040649414,5.316642761230469,5.199214935302734,5.072391033172607,3,2,3,3,2,3
tile_28.jpg,0,0,0,0,0,0,0.03845378756523132,0.01930989883840084,0.11170327663421631,0.09959010779857635,0.7677343487739563,0.6397814154624939,0.5659146308898926,0,0,0,0,0,0
tile_339.jpg,3,3,3,3,3,3,6.119739532470703,6.288053035736084,8.183937072753906,8.010671615600586,8.72371768951416,8.394746780395508,8.89424991607666,3,3,3,3,3,3
tile_364.jpg,8,8,8,8,7,9,20.866130828857422,20.931838989257812,21.290164947509766,19.986469268798828,20.18171501159668,20.31833839416504,20.840417861938477,9,9,9,9,8,8
tile_371.jpg,2,3,4,4,4,2,10.348220825195312,8.62830924987793,10.248741149902344,9.598499298095703,11.30945873260498,11.270235061645508,11.02721118927002,3,3,3,3,3,3
tile_428.jpg,2,2,2,2,2,2,8.415125846862793,7.062828063964844,6.602251052856445,7.114469528198242,6.935331344604492,7.054055213928223,7.257819175720215,2,2,2,2,2,2
tile_432.jpg,3,5,5,5,6,5,13.26976203918457,13.22691535949707,14.448564529418945,13.106463432312012,13.470449447631836,13.708614349365234,14.53001880645752,6,5,5,6,6,6
tile_445.jpg,1,2,1,1,2,1,2.184072971343994,1.977245807647705,2.1133828163146973,2.134800910949707,3.012974262237549,2.943453311920166,2.91355562210083,1,1,1,1,1,1
tile_467.jpg,8,10,11,6,8,8,18.05278778076172,15.825828552246094,16.837297439575195,16.032939910888672,16.340190887451172,16.45831871032715,16.160287857055664,10,9,9,9,10,12
tile_479.jpg,7,6,7,8,8,7,18.413856506347656,18.06377410888672,17.471506118774414,16.508338928222656,16.10757827758789,16.36528205871582,17.113569259643555,8,8,8,9,8,9
tile_483.jpg,2,2,3,2,3,2,9.607044219970703,8.148330688476562,8.440810203552246,8.093069076538086,8.73758602142334,8.720335960388184,8.68930435180664,2,3,3,3,3,3
tile_495.jpg,11,15,13,13,14,13,21.962759017944336,20.382457733154297,20.27322769165039,19.516281127929688,19.417478561401367,19.77460479736328,19.66229248046875,14,14,15,16,13,15
tile_499.jpg,8,10,8,8,8,8,18.745342254638672,18.1038818359375,19.158449172973633,19.260217666625977,18.822359085083008,18.754581451416016,19.414323806762695,9,8,8,9,8,8
tile_506.jpg,5,7,5,5,5,5,18.94464683532715,18.393888473510742,19.337738037109375,18.332592010498047,18.699539184570312,18.545433044433594,18.684814453125,6,5,5,5,5,5
tile_56.jpg,2,2,5,2,3,2,7.57864236831665,6.0218000411987305,6.669619560241699,6.447351455688477,7.320436477661133,7.091067314147949,6.639857292175293,3,2,2,2,2,2
tile_563.jpg,1,1,1,1,1,1,1.8184654712677002,2.237675666809082,2.73836612701416,2.7636208534240723,3.640322685241699,3.3811519145965576,3.515446186065674,1,1,1,1,1,2
tile_574.jpg,10,12,11,10,10,12,25.9060001373291,24.284313201904297,24.036609649658203,22.74618911743164,21.955564498901367,22.288583755493164,22.431644439697266,11,12,13,11,11,12
tile_585.jpg,6,5,6,6,6,5,20.09552764892578,19.541667938232422,18.603609085083008,18.02964973449707,17.83422088623047,18.14952278137207,18.73448371887207,6,6,6,6,7,6
tile_587.jpg,6,7,5,5,5,5,14.317094802856445,14.535905838012695,14.736801147460938,14.574006080627441,14.624116897583008,14.499452590942383,14.903400421142578,5,6,5,6,6,6
tile_645.jpg,11,9,10,9,8,9,21.253629684448242,20.796321868896484,21.660215377807617,19.975826263427734,20.605613708496094,20.400680541992188,20.79883575439453,9,10,10,10,9,11
tile_663.jpg,11,10,12,12,11,11,24.361568450927734,20.774940490722656,20.402259826660156,19.23106575012207,19.018444061279297,19.509498596191406,19.627187728881836,11,11,11,11,12,13
tile_664.jpg,13,11,11,10,11,15,25.8066349029541,22.363079071044922,22.12255859375,20.395374298095703,20.43280792236328,21.1024169921875,21.413700103759766,12,12,12,13,12,13
tile_684.jpg,14,8,12,13,14,11,27.858295440673828,25.487171173095703,26.121952056884766,23.95179557800293,23.436620712280273,24.03803062438965,24.510662078857422,12,14,13,13,13,16
tile_693.jpg,11,9,9,10,8,9,19.983781814575195,21.29460906982422,21.089317321777344,19.282543182373047,18.944210052490234,19.291414260864258,20.409940719604492,10,10,10,10,10,10
tile_7.jpg,3,3,4,3,6,3,8.941048622131348,9.486954689025879,10.052847862243652,9.270563125610352,9.30879020690918,9.173141479492188,9.610020637512207,3,3,3,3,3,4
tile_708.jpg,5,6,6,6,6,5,22.15599250793457,18.73810577392578,19.719345092773438,18.208528518676758,19.287294387817383,19.503326416015625,19.419050216674805,6,6,6,6,6,6
tile_709.jpg,6,6,5,4,5,6,17.19940185546875,16.646915435791016,17.021831512451172,15.724300384521484,15.290474891662598,14.965749740600586,15.400787353515625,5,7,6,7,6,6
tile_719.jpg,10,8,9,9,9,11,22.280813217163086,19.897178649902344,22.037954330444336,19.756603240966797,19.630048751831055,19.462045669555664,19.225994110107422,11,11,12,11,9,15
tile_723.jpg,11,10,10,11,11,10,26.01378631591797,22.879161834716797,23.92622947692871,22.544673919677734,22.621341705322266,22.767229080200195,22.29075050354004,11,10,10,10,11,10
tile_732.jpg,18,14,15,15,13,15,32.42226028442383,30.89150047302246,32.254852294921875,29.332199096679688,28.94741439819336,29.485084533691406,30.16097640991211,17,18,17,20,19,21
tile_753.jpg,18,15,16,15,14,14,32.19859313964844,32.61376190185547,32.555274963378906,29.9442138671875,29.29866600036621,29.229145050048828,29.828140258789062,16,16,17,16,16,17
tile_760.jpg,12,9,11,12,12,11,24.42152214050293,22.187353134155273,21.629425048828125,20.330780029296875,19.921724319458008,20.427860260009766,20.960784912109375,14,12,14,13,13,14
tile_769.jpg,17,15,14,15,15,12,32.44012451171875,31.90630531311035,31.202144622802734,28.471256256103516,28.178068161010742,28.660850524902344,29.245101928710938,15,17,16,16,17,15
tile_780.jpg,7,8,7,7,7,7,13.835724830627441,13.950874328613281,15.060775756835938,14.39202880859375,14.29817008972168,14.192216873168945,14.689119338989258,7,8,7,8,7,7
